"dt","country","metric","value"
2020-06-19,"Wales","deaths",4
2020-06-18,"Wales","deaths",5
2020-06-17,"Wales","deaths",10
2020-06-16,"Wales","deaths",8
2020-06-15,"Wales","deaths",4
2020-06-14,"Wales","deaths",3
2020-06-13,"Wales","deaths",6
2020-06-12,"Wales","deaths",10
2020-06-11,"Wales","deaths",6
2020-06-10,"Wales","deaths",9
2020-06-09,"Wales","deaths",9
2020-06-08,"Wales","deaths",3
2020-06-07,"Wales","deaths",5
2020-06-06,"Wales","deaths",10
2020-06-05,"Wales","deaths",4
2020-06-04,"Wales","deaths",8
2020-06-03,"Wales","deaths",17
2020-06-02,"Wales","deaths",7
2020-06-01,"Wales","deaths",5
2020-05-31,"Wales","deaths",11
2020-05-30,"Wales","deaths",14
2020-05-29,"Wales","deaths",10
2020-05-28,"Wales","deaths",14
2020-05-27,"Wales","deaths",11
2020-05-26,"Wales","deaths",8
2020-05-25,"Wales","deaths",7
2020-05-24,"Wales","deaths",7
2020-05-23,"Wales","deaths",6
2020-05-22,"Wales","deaths",7
2020-05-21,"Wales","deaths",9
2020-05-20,"Wales","deaths",14
2020-05-19,"Wales","deaths",17
2020-05-18,"Wales","deaths",4
2020-05-17,"Wales","deaths",12
2020-05-16,"Wales","deaths",18
2020-05-15,"Wales","deaths",9
2020-05-14,"Wales","deaths",10
2020-05-13,"Wales","deaths",22
2020-05-12,"Wales","deaths",16
2020-05-11,"Wales","deaths",5
2020-05-10,"Wales","deaths",12
2020-05-09,"Wales","deaths",9
2020-05-08,"Wales","deaths",28
2020-05-07,"Wales","deaths",18
2020-05-06,"Wales","deaths",21
2020-05-05,"Wales","deaths",26
2020-05-04,"Wales","deaths",14
2020-05-03,"Wales","deaths",14
2020-05-02,"Wales","deaths",44
2020-05-01,"Wales","deaths",17
2020-04-30,"Wales","deaths",22
2020-04-29,"Wales","deaths",73
2020-04-28,"Wales","deaths",17
2020-04-27,"Wales","deaths",8
2020-04-26,"Wales","deaths",14
2020-04-25,"Wales","deaths",23
2020-04-24,"Wales","deaths",110
2020-04-23,"Wales","deaths",17
2020-04-22,"Wales","deaths",15
2020-04-21,"Wales","deaths",25
2020-04-20,"Wales","deaths",9
2020-04-19,"Wales","deaths",41
2020-04-18,"Wales","deaths",28
2020-04-17,"Wales","deaths",11
2020-04-16,"Wales","deaths",32
2020-04-15,"Wales","deaths",60
2020-04-14,"Wales","deaths",19
2020-04-13,"Wales","deaths",15
2020-04-12,"Wales","deaths",18
2020-04-11,"Wales","deaths",36
2020-04-10,"Wales","deaths",29
2020-04-09,"Wales","deaths",41
2020-04-08,"Wales","deaths",33
2020-04-07,"Wales","deaths",19
2020-04-06,"Wales","deaths",27
2020-04-05,"Wales","deaths",12
2020-04-04,"Wales","deaths",13
2020-04-03,"Wales","deaths",24
2020-04-02,"Wales","deaths",19
2020-04-01,"Wales","deaths",29
2020-03-31,"Wales","deaths",7
2020-03-30,"Wales","deaths",14
2020-03-29,"Wales","deaths",10
2020-03-28,"Wales","deaths",4
2020-03-27,"Wales","deaths",6
2020-03-26,"Wales","deaths",6
2020-03-25,"Wales","deaths",5
2020-03-24,"Wales","deaths",1
2020-03-23,"Wales","deaths",4
2020-03-22,"Wales","deaths",9
2020-03-21,"Wales","deaths",2
2020-03-20,"Wales","deaths",0
2020-03-19,"Wales","deaths",0
2020-03-18,"Wales","deaths",0
2020-03-17,"Wales","deaths",0
2020-03-16,"Wales","deaths",0
2020-03-15,"Wales","deaths",0
2020-03-14,"Wales","deaths",0
2020-03-13,"Wales","deaths",0
2020-03-12,"Wales","deaths",0
2020-03-11,"Wales","deaths",0
2020-03-10,"Wales","deaths",0
2020-03-09,"Wales","deaths",0
2020-03-08,"Wales","deaths",0
2020-03-07,"Wales","deaths",0
2020-03-06,"Wales","deaths",0
2020-03-05,"Wales","deaths",0
2020-03-04,"Wales","deaths",0
2020-03-03,"Wales","deaths",0
2020-03-02,"Wales","deaths",0
2020-03-01,"Wales","deaths",0
2020-02-29,"Wales","deaths",0
2020-02-28,"Wales","deaths",0
2020-02-27,"Wales","deaths",0
2020-02-26,"Wales","deaths",0
2020-02-25,"Wales","deaths",0
2020-02-24,"Wales","deaths",0
2020-02-23,"Wales","deaths",0
2020-02-22,"Wales","deaths",0
2020-02-21,"Wales","deaths",0
2020-02-20,"Wales","deaths",0
2020-02-19,"Wales","deaths",0
2020-02-18,"Wales","deaths",0
2020-02-17,"Wales","deaths",0
2020-02-16,"Wales","deaths",0
2020-02-15,"Wales","deaths",0
2020-02-14,"Wales","deaths",0
2020-02-13,"Wales","deaths",0
2020-02-12,"Wales","deaths",0
2020-02-11,"Wales","deaths",0
2020-02-10,"Wales","deaths",0
2020-02-09,"Wales","deaths",0
2020-02-08,"Wales","deaths",0
2020-02-07,"Wales","deaths",0
2020-02-06,"Wales","deaths",0
2020-02-05,"Wales","deaths",0
2020-02-04,"Wales","deaths",0
2020-02-03,"Wales","deaths",0
2020-02-02,"Wales","deaths",0
2020-02-01,"Wales","deaths",0
2020-01-31,"Wales","deaths",0
2020-01-30,"Wales","deaths",0
2020-01-29,"Wales","deaths",0
2020-01-28,"Wales","deaths",0
2020-01-27,"Wales","deaths",0
2020-01-26,"Wales","deaths",0
2020-01-25,"Wales","deaths",0
2020-01-24,"Wales","deaths",0
2020-01-23,"Wales","deaths",0
2020-01-22,"Wales","deaths",0
2020-01-21,"Wales","deaths",0
2020-01-20,"Wales","deaths",0
2020-01-19,"Wales","deaths",0
2020-01-18,"Wales","deaths",0
2020-01-17,"Wales","deaths",0
2020-01-16,"Wales","deaths",0
2020-01-15,"Wales","deaths",0
2020-01-14,"Wales","deaths",0
2020-01-13,"Wales","deaths",0
2020-01-12,"Wales","deaths",0
2020-01-11,"Wales","deaths",0
2020-01-10,"Wales","deaths",0
2020-01-09,"Wales","deaths",0
2020-01-08,"Wales","deaths",0
2020-01-07,"Wales","deaths",0
2020-01-06,"Wales","deaths",0
2020-01-05,"Wales","deaths",0
2020-01-04,"Wales","deaths",0
2020-01-03,"Wales","deaths",0
2020-01-03,"all","deaths",0
2020-01-04,"all","deaths",0
2020-01-05,"all","deaths",0
2020-01-06,"all","deaths",0
2020-01-07,"all","deaths",0
2020-01-08,"all","deaths",0
2020-01-09,"all","deaths",0
2020-01-10,"all","deaths",0
2020-01-11,"all","deaths",0
2020-01-12,"all","deaths",0
2020-01-13,"all","deaths",0
2020-01-14,"all","deaths",0
2020-01-15,"all","deaths",0
2020-01-16,"all","deaths",0
2020-01-17,"all","deaths",0
2020-01-18,"all","deaths",0
2020-01-19,"all","deaths",0
2020-01-20,"all","deaths",0
2020-01-21,"all","deaths",0
2020-01-22,"all","deaths",0
2020-01-23,"all","deaths",0
2020-01-24,"all","deaths",0
2020-01-25,"all","deaths",0
2020-01-26,"all","deaths",0
2020-01-27,"all","deaths",0
2020-01-28,"all","deaths",0
2020-01-29,"all","deaths",0
2020-01-30,"all","deaths",0
2020-01-31,"all","deaths",0
2020-02-01,"all","deaths",0
2020-02-02,"all","deaths",0
2020-02-03,"all","deaths",0
2020-02-04,"all","deaths",0
2020-02-05,"all","deaths",0
2020-02-06,"all","deaths",0
2020-02-07,"all","deaths",0
2020-02-08,"all","deaths",0
2020-02-09,"all","deaths",0
2020-02-10,"all","deaths",0
2020-02-11,"all","deaths",0
2020-02-12,"all","deaths",0
2020-02-13,"all","deaths",0
2020-02-14,"all","deaths",0
2020-02-15,"all","deaths",0
2020-02-16,"all","deaths",0
2020-02-17,"all","deaths",0
2020-02-18,"all","deaths",0
2020-02-19,"all","deaths",0
2020-02-20,"all","deaths",0
2020-02-21,"all","deaths",0
2020-02-22,"all","deaths",0
2020-02-23,"all","deaths",0
2020-02-24,"all","deaths",0
2020-02-25,"all","deaths",0
2020-02-26,"all","deaths",0
2020-02-27,"all","deaths",0
2020-02-28,"all","deaths",0
2020-02-29,"all","deaths",0
2020-03-01,"all","deaths",0
2020-03-02,"all","deaths",0
2020-03-03,"all","deaths",0
2020-03-04,"all","deaths",0
2020-03-05,"all","deaths",0
2020-03-06,"all","deaths",1
2020-03-07,"all","deaths",1
2020-03-08,"all","deaths",0
2020-03-09,"all","deaths",1
2020-03-10,"all","deaths",4
2020-03-11,"all","deaths",0
2020-03-12,"all","deaths",2
2020-03-13,"all","deaths",1
2020-03-14,"all","deaths",18
2020-03-15,"all","deaths",14
2020-03-16,"all","deaths",22
2020-03-17,"all","deaths",16
2020-03-18,"all","deaths",34
2020-03-19,"all","deaths",45
2020-03-20,"all","deaths",32
2020-03-21,"all","deaths",58
2020-03-22,"all","deaths",36
2020-03-23,"all","deaths",76
2020-03-24,"all","deaths",148
2020-03-25,"all","deaths",191
2020-03-26,"all","deaths",181
2020-03-27,"all","deaths",288
2020-03-28,"all","deaths",292
2020-03-29,"all","deaths",212
2020-03-30,"all","deaths",374
2020-03-31,"all","deaths",403
2020-04-01,"all","deaths",672
2020-04-02,"all","deaths",657
2020-04-03,"all","deaths",736
2020-04-04,"all","deaths",756
2020-04-05,"all","deaths",599
2020-04-06,"all","deaths",567
2020-04-07,"all","deaths",1105
2020-04-08,"all","deaths",1030
2020-04-09,"all","deaths",1116
2020-04-10,"all","deaths",1122
2020-04-11,"all","deaths",843
2020-04-12,"all","deaths",657
2020-04-13,"all","deaths",724
2020-04-14,"all","deaths",1076
2020-04-15,"all","deaths",880
2020-04-16,"all","deaths",1036
2020-04-17,"all","deaths",913
2020-04-18,"all","deaths",1105
2020-04-19,"all","deaths",432
2020-04-20,"all","deaths",570
2020-04-21,"all","deaths",1224
2020-04-22,"all","deaths",847
2020-04-23,"all","deaths",682
2020-04-24,"all","deaths",1010
2020-04-25,"all","deaths",815
2020-04-26,"all","deaths",364
2020-04-27,"all","deaths",320
2020-04-28,"all","deaths",969
2020-04-29,"all","deaths",769
2020-04-30,"all","deaths",634
2020-05-01,"all","deaths",698
2020-05-02,"all","deaths",584
2020-05-03,"all","deaths",253
2020-05-04,"all","deaths",272
2020-05-05,"all","deaths",726
2020-05-06,"all","deaths",647
2020-05-07,"all","deaths",458
2020-05-08,"all","deaths",579
2020-05-09,"all","deaths",275
2020-05-10,"all","deaths",217
2020-05-11,"all","deaths",187
2020-05-12,"all","deaths",614
2020-05-13,"all","deaths",447
2020-05-14,"all","deaths",352
2020-05-15,"all","deaths",350
2020-05-16,"all","deaths",411
2020-05-17,"all","deaths",67
2020-05-18,"all","deaths",146
2020-05-19,"all","deaths",500
2020-05-20,"all","deaths",328
2020-05-21,"all","deaths",273
2020-05-22,"all","deaths",291
2020-05-23,"all","deaths",220
2020-05-24,"all","deaths",379
2020-05-25,"all","deaths",104
2020-05-26,"all","deaths",131
2020-05-27,"all","deaths",422
2020-05-28,"all","deaths",343
2020-05-29,"all","deaths",274
2020-05-30,"all","deaths",154
2020-05-31,"all","deaths",60
2020-06-01,"all","deaths",86
2020-06-02,"all","deaths",249
2020-06-03,"all","deaths",254
2020-06-04,"all","deaths",130
2020-06-05,"all","deaths",258
2020-06-06,"all","deaths",143
2020-06-07,"all","deaths",54
2020-06-08,"all","deaths",47
2020-06-09,"all","deaths",195
2020-06-10,"all","deaths",164
2020-06-11,"all","deaths",76
2020-06-12,"all","deaths",131
2020-06-13,"all","deaths",107
2020-06-14,"all","deaths",27
2020-06-15,"all","deaths",29
2020-06-16,"all","deaths",120
2020-06-17,"all","deaths",110
2020-06-18,"all","deaths",67
2020-06-19,"all","deaths",84
2020-06-20,"all","deaths",71
2020-06-21,"all","deaths",31
2020-06-22,"all","deaths",14
2020-06-23,"all","deaths",94
2020-06-24,"all","deaths",87
2020-06-25,"all","deaths",99
2020-06-26,"all","deaths",79
2020-06-27,"all","deaths",40
2020-06-28,"all","deaths",31
2020-06-29,"all","deaths",21
2020-06-30,"all","deaths",53
2020-07-01,"all","deaths",97
2020-07-02,"all","deaths",41
2020-07-03,"all","deaths",50
2020-07-04,"all","deaths",32
2020-07-05,"all","deaths",19
2020-07-06,"all","deaths",11
2020-07-07,"all","deaths",54
2020-07-08,"all","deaths",57
2020-07-09,"all","deaths",31
2020-07-10,"all","deaths",34
2020-07-11,"all","deaths",17
2020-07-12,"all","deaths",9
2020-07-13,"all","deaths",10
2020-07-14,"all","deaths",44
2020-07-15,"all","deaths",26
2020-07-16,"all","deaths",24
2020-07-17,"all","deaths",26
2020-07-18,"all","deaths",9
2020-07-19,"all","deaths",11
2020-07-20,"all","deaths",10
2020-07-21,"all","deaths",25
2020-07-22,"all","deaths",17
2020-07-23,"all","deaths",9
2020-07-24,"all","deaths",32
2020-07-25,"all","deaths",15
2020-07-26,"all","deaths",8
2020-07-27,"all","deaths",3
2020-07-28,"all","deaths",21
2020-07-29,"all","deaths",34
2020-07-30,"all","deaths",0
2020-07-31,"all","deaths",20
2020-08-01,"all","deaths",13
2020-08-02,"all","deaths",5
2020-08-03,"all","deaths",1
2020-08-04,"all","deaths",18
2020-08-05,"all","deaths",14
2020-08-06,"all","deaths",18
2020-08-07,"all","deaths",12
2020-08-08,"all","deaths",3
2020-08-09,"all","deaths",5
2020-08-10,"all","deaths",18
2020-08-11,"all","deaths",13
2020-08-12,"all","deaths",20
2020-08-13,"all","deaths",18
2020-08-14,"all","deaths",11
2020-08-15,"all","deaths",3
2020-08-16,"all","deaths",5
2020-08-17,"all","deaths",3
2020-08-18,"all","deaths",12
2020-08-19,"all","deaths",16
2020-08-20,"all","deaths",6
2020-08-21,"all","deaths",2
2020-08-22,"all","deaths",18
2020-08-23,"all","deaths",6
2020-08-24,"all","deaths",4
2020-08-25,"all","deaths",16
2020-08-26,"all","deaths",16
2020-08-27,"all","deaths",12
2020-08-28,"all","deaths",9
2020-08-29,"all","deaths",12
2020-08-30,"all","deaths",1
2020-08-31,"all","deaths",2
2020-09-01,"all","deaths",3
2020-09-02,"all","deaths",10
2020-09-03,"all","deaths",13
2020-09-04,"all","deaths",10
2020-09-05,"all","deaths",12
2020-09-06,"all","deaths",2
2020-09-07,"all","deaths",3
2020-09-08,"all","deaths",32
2020-09-09,"all","deaths",8
2020-09-10,"all","deaths",14
2020-09-11,"all","deaths",6
2020-09-12,"all","deaths",9
2020-09-13,"all","deaths",5
2020-09-14,"all","deaths",9
2020-09-15,"all","deaths",27
2020-09-16,"all","deaths",20
2020-09-17,"all","deaths",21
2020-09-18,"all","deaths",27
2020-09-19,"all","deaths",27
2020-09-20,"all","deaths",18
2020-09-21,"all","deaths",11
2020-09-22,"all","deaths",37
2020-09-23,"all","deaths",37
2020-09-24,"all","deaths",40
2020-09-25,"all","deaths",35
2020-09-26,"all","deaths",34
2020-09-27,"all","deaths",17
2020-09-28,"all","deaths",13
2020-09-29,"all","deaths",71
2020-09-30,"all","deaths",71
2020-10-01,"all","deaths",59
2020-10-02,"all","deaths",66
2020-10-03,"all","deaths",49
2020-10-04,"all","deaths",33
2020-10-05,"all","deaths",19
2020-10-06,"all","deaths",76
2020-10-07,"all","deaths",70
2020-10-08,"all","deaths",77
2020-10-09,"all","deaths",87
2020-10-10,"all","deaths",81
2020-10-11,"all","deaths",65
2020-10-12,"all","deaths",50
2020-10-13,"all","deaths",143
2020-10-14,"all","deaths",137
2020-10-15,"all","deaths",138
2020-10-16,"all","deaths",136
2020-10-17,"all","deaths",150
2020-10-18,"all","deaths",67
2020-10-19,"all","deaths",80
2020-10-20,"all","deaths",241
2020-10-21,"all","deaths",191
2020-10-22,"all","deaths",189
2020-10-23,"all","deaths",224
2020-10-24,"all","deaths",174
2020-10-25,"all","deaths",151
2020-10-26,"all","deaths",102
2020-10-27,"all","deaths",367
2020-10-28,"all","deaths",310
2020-10-29,"all","deaths",280
2020-10-30,"all","deaths",274
2020-10-31,"all","deaths",326
2020-11-01,"all","deaths",162
2020-11-02,"all","deaths",136
2020-11-03,"all","deaths",397
2020-11-04,"all","deaths",492
2020-11-05,"all","deaths",378
2020-11-06,"all","deaths",355
2020-11-07,"all","deaths",413
2020-11-08,"all","deaths",156
2020-11-09,"all","deaths",194
2020-11-10,"all","deaths",532
2020-11-11,"all","deaths",595
2020-11-12,"all","deaths",563
2020-11-13,"all","deaths",376
2020-11-14,"all","deaths",462
2020-11-15,"all","deaths",168
2020-11-16,"all","deaths",213
2020-11-17,"all","deaths",598
2020-11-18,"all","deaths",529
2020-11-19,"all","deaths",501
2020-11-20,"all","deaths",511
2020-11-21,"all","deaths",341
2020-11-22,"all","deaths",398
2020-11-23,"all","deaths",206
2020-11-24,"all","deaths",608
2020-11-25,"all","deaths",696
2020-11-26,"all","deaths",498
2020-11-27,"all","deaths",521
2020-11-28,"all","deaths",479
2020-11-29,"all","deaths",215
2020-11-30,"all","deaths",205
2020-12-01,"all","deaths",603
2020-12-02,"all","deaths",648
2020-12-03,"all","deaths",414
2020-12-04,"all","deaths",504
2020-12-05,"all","deaths",397
2020-12-06,"all","deaths",231
2020-12-07,"all","deaths",189
2020-12-08,"all","deaths",616
2020-12-09,"all","deaths",533
2020-12-10,"all","deaths",516
2020-12-11,"all","deaths",424
2020-12-12,"all","deaths",519
2020-12-13,"all","deaths",144
2020-12-14,"all","deaths",232
2020-12-15,"all","deaths",506
2020-12-16,"all","deaths",613
2020-12-17,"all","deaths",532
2020-12-18,"all","deaths",489
2020-12-19,"all","deaths",534
2020-12-20,"all","deaths",326
2020-12-21,"all","deaths",215
2020-12-22,"all","deaths",691
2020-12-23,"all","deaths",744
2020-12-24,"all","deaths",585
2020-12-25,"all","deaths",613
2020-12-26,"all","deaths",230
2020-12-27,"all","deaths",317
2020-12-28,"all","deaths",357
2020-12-29,"all","deaths",414
2020-12-30,"all","deaths",981
2020-12-31,"all","deaths",964
2021-01-01,"all","deaths",656
2021-01-02,"all","deaths",445
2021-01-03,"all","deaths",455
2021-01-04,"all","deaths",407
2021-01-05,"all","deaths",830
2021-01-06,"all","deaths",1041
2021-01-07,"all","deaths",1162
2021-01-08,"all","deaths",1325
2021-01-09,"all","deaths",1035
2021-01-10,"all","deaths",563
2021-01-11,"all","deaths",529
2021-01-12,"all","deaths",1243
2021-01-13,"all","deaths",1564
2021-01-14,"all","deaths",1248
2021-01-15,"all","deaths",1280
2021-01-16,"all","deaths",1295
2021-01-17,"all","deaths",671
2021-01-18,"all","deaths",599
2021-01-19,"all","deaths",1610
2021-01-20,"all","deaths",1820
2021-01-21,"all","deaths",1290
2021-01-22,"all","deaths",1401
2021-01-23,"all","deaths",1348
2021-01-24,"all","deaths",610
2021-01-25,"all","deaths",592
2021-01-26,"all","deaths",1631
2021-01-27,"all","deaths",1725
2021-01-28,"all","deaths",1239
2021-01-29,"all","deaths",1245
2021-01-30,"all","deaths",1200
2021-01-31,"all","deaths",587
2021-02-01,"all","deaths",406
2021-02-02,"all","deaths",1449
2021-02-03,"all","deaths",1322
2021-02-04,"all","deaths",915
2021-02-05,"all","deaths",1014
2021-02-06,"all","deaths",828
2021-02-07,"all","deaths",373
2021-02-08,"all","deaths",333
2021-02-09,"all","deaths",1052
2021-02-10,"all","deaths",1001
2021-02-11,"all","deaths",678
2021-02-12,"all","deaths",758
2021-02-13,"all","deaths",621
2021-02-14,"all","deaths",258
2021-02-15,"all","deaths",230
2021-02-16,"all","deaths",799
2021-02-17,"all","deaths",738
2021-02-18,"all","deaths",454
2021-02-18,"all","new_cases",12057
2021-02-17,"all","new_cases",12718
2021-02-16,"all","new_cases",10625
2021-02-15,"all","new_cases",9765
2021-02-14,"all","new_cases",10972
2021-02-13,"all","new_cases",13308
2021-02-12,"all","new_cases",15144
2021-02-11,"all","new_cases",13494
2021-02-10,"all","new_cases",13013
2021-02-09,"all","new_cases",12364
2021-02-08,"all","new_cases",14104
2021-02-07,"all","new_cases",15845
2021-02-06,"all","new_cases",18262
2021-02-05,"all","new_cases",19114
2021-02-04,"all","new_cases",20634
2021-02-03,"all","new_cases",19202
2021-02-02,"all","new_cases",16840
2021-02-01,"all","new_cases",18607
2021-01-31,"all","new_cases",21088
2021-01-30,"all","new_cases",23275
2021-01-29,"all","new_cases",29079
2021-01-28,"all","new_cases",28680
2021-01-27,"all","new_cases",25308
2021-01-26,"all","new_cases",20089
2021-01-25,"all","new_cases",22195
2021-01-24,"all","new_cases",30004
2021-01-23,"all","new_cases",33552
2021-01-22,"all","new_cases",40261
2021-01-21,"all","new_cases",37892
2021-01-20,"all","new_cases",38905
2021-01-19,"all","new_cases",33355
2021-01-18,"all","new_cases",37535
2021-01-17,"all","new_cases",38598
2021-01-16,"all","new_cases",41346
2021-01-15,"all","new_cases",55761
2021-01-14,"all","new_cases",48682
2021-01-13,"all","new_cases",47525
2021-01-12,"all","new_cases",45533
2021-01-11,"all","new_cases",46169
2021-01-10,"all","new_cases",54940
2021-01-09,"all","new_cases",59937
2021-01-08,"all","new_cases",68053
2021-01-07,"all","new_cases",52618
2021-01-06,"all","new_cases",62322
2021-01-05,"all","new_cases",60916
2021-01-04,"all","new_cases",58784
2021-01-03,"all","new_cases",54990
2021-01-02,"all","new_cases",57725
2021-01-01,"all","new_cases",53285
2020-12-31,"all","new_cases",55892
2020-12-30,"all","new_cases",50023
2020-12-29,"all","new_cases",53135
2020-12-28,"all","new_cases",41385
2020-12-27,"all","new_cases",30501
2020-12-26,"all","new_cases",35691
2020-12-25,"all","new_cases",32725
2020-12-24,"all","new_cases",39877
2020-12-23,"all","new_cases",39237
2020-12-22,"all","new_cases",36804
2020-12-21,"all","new_cases",33364
2020-12-20,"all","new_cases",35928
2020-12-19,"all","new_cases",27052
2020-12-18,"all","new_cases",28507
2020-12-17,"all","new_cases",35383
2020-12-16,"all","new_cases",25161
2020-12-15,"all","new_cases",18450
2020-12-14,"all","new_cases",20263
2020-12-13,"all","new_cases",18447
2020-12-12,"all","new_cases",21502
2020-12-11,"all","new_cases",21672
2020-12-10,"all","new_cases",20964
2020-12-09,"all","new_cases",16578
2020-12-08,"all","new_cases",12282
2020-12-07,"all","new_cases",14718
2020-12-06,"all","new_cases",17272
2020-12-05,"all","new_cases",15539
2020-12-04,"all","new_cases",16298
2020-12-03,"all","new_cases",14879
2020-12-02,"all","new_cases",16170
2020-12-01,"all","new_cases",13430
2020-11-30,"all","new_cases",12330
2020-11-29,"all","new_cases",12155
2020-11-28,"all","new_cases",15871
2020-11-27,"all","new_cases",16022
2020-11-26,"all","new_cases",17555
2020-11-25,"all","new_cases",18213
2020-11-24,"all","new_cases",11299
2020-11-23,"all","new_cases",15450
2020-11-22,"all","new_cases",18662
2020-11-21,"all","new_cases",19875
2020-11-20,"all","new_cases",20252
2020-11-19,"all","new_cases",22915
2020-11-18,"all","new_cases",19609
2020-11-17,"all","new_cases",20051
2020-11-16,"all","new_cases",21363
2020-11-15,"all","new_cases",24962
2020-11-14,"all","new_cases",26860
2020-11-13,"all","new_cases",27301
2020-11-12,"all","new_cases",33470
2020-11-11,"all","new_cases",22950
2020-11-10,"all","new_cases",20412
2020-11-09,"all","new_cases",21350
2020-11-08,"all","new_cases",20572
2020-11-07,"all","new_cases",24957
2020-11-06,"all","new_cases",23287
2020-11-05,"all","new_cases",24141
2020-11-04,"all","new_cases",25177
2020-11-03,"all","new_cases",20018
2020-11-02,"all","new_cases",18950
2020-11-01,"all","new_cases",23254
2020-10-31,"all","new_cases",21915
2020-10-30,"all","new_cases",24405
2020-10-29,"all","new_cases",23065
2020-10-28,"all","new_cases",24701
2020-10-27,"all","new_cases",22885
2020-10-26,"all","new_cases",20890
2020-10-25,"all","new_cases",19790
2020-10-24,"all","new_cases",23012
2020-10-23,"all","new_cases",20530
2020-10-22,"all","new_cases",21242
2020-10-21,"all","new_cases",26688
2020-10-20,"all","new_cases",21331
2020-10-19,"all","new_cases",18804
2020-10-18,"all","new_cases",16982
2020-10-17,"all","new_cases",16171
2020-10-16,"all","new_cases",15650
2020-10-15,"all","new_cases",18980
2020-10-14,"all","new_cases",19724
2020-10-13,"all","new_cases",17234
2020-10-12,"all","new_cases",13972
2020-10-11,"all","new_cases",12872
2020-10-10,"all","new_cases",15166
2020-10-09,"all","new_cases",13864
2020-10-08,"all","new_cases",17540
2020-10-07,"all","new_cases",14162
2020-10-06,"all","new_cases",14542
2020-10-05,"all","new_cases",12594
2020-10-04,"all","new_cases",22961
2020-10-03,"all","new_cases",12872
2020-10-02,"all","new_cases",6968
2020-10-01,"all","new_cases",6914
2020-09-30,"all","new_cases",7108
2020-09-29,"all","new_cases",7143
2020-09-28,"all","new_cases",4044
2020-09-27,"all","new_cases",5693
2020-09-26,"all","new_cases",6042
2020-09-25,"all","new_cases",6874
2020-09-24,"all","new_cases",6634
2020-09-23,"all","new_cases",6178
2020-09-22,"all","new_cases",4926
2020-09-21,"all","new_cases",4368
2020-09-20,"all","new_cases",3899
2020-09-19,"all","new_cases",4422
2020-09-18,"all","new_cases",4322
2020-09-17,"all","new_cases",3395
2020-09-16,"all","new_cases",3991
2020-09-15,"all","new_cases",3105
2020-09-14,"all","new_cases",2621
2020-09-13,"all","new_cases",3330
2020-09-12,"all","new_cases",3497
2020-09-11,"all","new_cases",3539
2020-09-10,"all","new_cases",2919
2020-09-09,"all","new_cases",2659
2020-09-08,"all","new_cases",2460
2020-09-07,"all","new_cases",2948
2020-09-06,"all","new_cases",2988
2020-09-05,"all","new_cases",1813
2020-09-04,"all","new_cases",1940
2020-09-03,"all","new_cases",1735
2020-09-02,"all","new_cases",1508
2020-09-01,"all","new_cases",1295
2020-08-31,"all","new_cases",1406
2020-08-30,"all","new_cases",1715
2020-08-29,"all","new_cases",1108
2020-08-28,"all","new_cases",1276
2020-08-27,"all","new_cases",1522
2020-08-26,"all","new_cases",1048
2020-08-25,"all","new_cases",1184
2020-08-24,"all","new_cases",853
2020-08-23,"all","new_cases",1160
2020-08-22,"all","new_cases",1288
2020-08-21,"all","new_cases",1033
2020-08-20,"all","new_cases",1182
2020-08-19,"all","new_cases",812
2020-08-18,"all","new_cases",1089
2020-08-17,"all","new_cases",713
2020-08-16,"all","new_cases",1040
2020-08-15,"all","new_cases",1077
2020-08-14,"all","new_cases",1441
2020-08-13,"all","new_cases",1129
2020-08-12,"all","new_cases",1009
2020-08-11,"all","new_cases",1148
2020-08-10,"all","new_cases",740
2020-08-09,"all","new_cases",1062
2020-08-08,"all","new_cases",758
2020-08-07,"all","new_cases",871
2020-08-06,"all","new_cases",950
2020-08-05,"all","new_cases",892
2020-08-04,"all","new_cases",670
2020-08-03,"all","new_cases",898
2020-08-02,"all","new_cases",744
2020-08-01,"all","new_cases",761
2020-07-31,"all","new_cases",880
2020-07-30,"all","new_cases",846
2020-07-29,"all","new_cases",763
2020-07-28,"all","new_cases",581
2020-07-27,"all","new_cases",685
2020-07-26,"all","new_cases",745
2020-07-25,"all","new_cases",767
2020-07-24,"all","new_cases",768
2020-07-23,"all","new_cases",769
2020-07-22,"all","new_cases",560
2020-07-21,"all","new_cases",445
2020-07-20,"all","new_cases",557
2020-07-19,"all","new_cases",726
2020-07-18,"all","new_cases",827
2020-07-17,"all","new_cases",687
2020-07-16,"all","new_cases",642
2020-07-15,"all","new_cases",538
2020-07-14,"all","new_cases",398
2020-07-13,"all","new_cases",530
2020-07-12,"all","new_cases",650
2020-07-11,"all","new_cases",820
2020-07-10,"all","new_cases",512
2020-07-09,"all","new_cases",642
2020-07-08,"all","new_cases",630
2020-07-07,"all","new_cases",581
2020-07-06,"all","new_cases",343
2020-07-05,"all","new_cases",516
2020-07-04,"all","new_cases",624
2020-07-03,"all","new_cases",544
2020-07-02,"all","new_cases",576
2020-07-01,"all","new_cases",829
2020-06-30,"all","new_cases",689
2020-06-29,"all","new_cases",815
2020-06-28,"all","new_cases",901
2020-06-27,"all","new_cases",890
2020-06-26,"all","new_cases",1006
2020-06-25,"all","new_cases",1118
2020-06-24,"all","new_cases",653
2020-06-23,"all","new_cases",874
